0.681	0.034277	4.325519
0.682	0.034347	4.333076
0.683	0.034430	4.340631
0.684	0.034499	4.348182
0.685	0.034568	4.355731
0.686	0.034637	4.363278
0.687	0.034720	4.370823
0.688	0.034788	4.378365
0.689	0.034857	4.385904
0.690	0.034939	4.393441
0.691	0.035007	4.400976
0.692	0.035075	4.408508
0.693	0.035156	4.416038
0.694	0.035238	4.423566
0.695	0.035305	4.431090
0.696	0.035373	4.438613
0.697	0.035453	4.446134
0.698	0.035534	4.453652
0.699	0.035601	4.461168
0.700	0.035681	4.468682
0.701	0.035761	4.476193
0.702	0.035828	4.483702
0.703	0.035908	4.491209
0.704	0.035987	4.498713
0.705	0.036067	4.506216
0.706	0.036146	4.513716
0.707	0.036212	4.521214
0.708	0.036291	4.528709
0.709	0.036370	4.536203
0.710	0.036448	4.543694
0.711	0.036527	4.551184
0.712	0.036605	4.558671
0.713	0.036683	4.566155
0.714	0.036761	4.573638
0.715	0.036839	4.581119
0.716	0.036916	4.588598
0.717	0.036994	4.596075
0.718	0.037071	4.603549
0.719	0.037148	4.611022
0.720	0.037238	4.618493
0.721	0.037314	4.625961
0.722	0.037391	4.633427
0.723	0.037467	4.640892
0.724	0.037556	4.648354
0.725	0.037633	4.655815
0.726	0.037708	4.663273
0.727	0.037797	4.670730
0.728	0.037873	4.678185
0.729	0.037961	4.685637
0.730	0.038036	4.693088
0.731	0.038123	4.700536
0.732	0.038198	4.707983
0.733	0.038286	4.715428
0.734	0.038373	4.722872
0.735	0.038447	4.730313
0.736	0.038522	4.737752
0.737	0.038608	4.745190
0.738	0.038695	4.752625
0.739	0.038781	4.760059
0.740	0.038867	4.767492
0.741	0.038940	4.774922
0.742	0.039026	4.782350
0.743	0.039111	4.789776
0.744	0.039197	4.797202
0.745	0.039269	4.804625
0.746	0.039366	4.812046
0.747	0.039451	4.819466
0.748	0.039536	4.826884
0.749	0.039620	4.834300
0.750	0.039704	4.841714
0.751	0.039788	4.849126
0.752	0.039872	4.856537
0.753	0.039956	4.863946
0.754	0.040039	4.871354
0.755	0.040134	4.878760
0.756	0.040205	4.886165
0.757	0.040300	4.893567
0.758	0.040383	4.900968
0.759	0.040477	4.908367
0.760	0.040560	4.915765
0.761	0.040642	4.923160
0.762	0.040736	4.930555
0.763	0.040818	4.937947
0.764	0.040899	4.945338
0.765	0.040992	4.952728
0.766	0.041085	4.960116
0.767	0.041166	4.967502
0.768	0.041259	4.974887
0.769	0.041340	4.982270
0.770	0.041432	4.989652
0.771	0.041524	4.997032
0.772	0.041616	5.004410
0.773	0.041696	5.011787
0.774	0.041787	5.019163
0.775	0.041878	5.026537
0.776	0.041969	5.033909
0.777	0.042049	5.041280
0.778	0.042140	5.048650
0.779	0.042230	5.056017
0.780	0.042320	5.063384
0.781	0.042410	5.070749
0.782	0.042500	5.078113
0.783	0.042601	5.085475
0.784	0.042690	5.092835
0.785	0.042769	5.100194
0.786	0.042869	5.107553
0.787	0.042958	5.114909
0.788	0.043046	5.122263
0.789	0.043135	5.129617
0.790	0.043234	5.136970
0.791	0.043322	5.144320
0.792	0.043410	5.151669
0.793	0.043509	5.159017
0.794	0.043597	5.166363
0.795	0.043684	5.173709
0.796	0.043782	5.181052
0.797	0.043880	5.188395
0.798	0.043967	5.195736
0.799	0.044065	5.203076
0.800	0.044151	5.210413
0.801	0.044248	5.217751
0.802	0.044334	5.225087
0.803	0.044431	5.232421
0.804	0.044527	5.239754
0.805	0.044613	5.247086
0.806	0.044709	5.254416
0.807	0.044805	5.261745
0.808	0.044901	5.269073
0.809	0.044996	5.276400
0.810	0.045091	5.283725
0.811	0.045186	5.291049
0.812	0.045281	5.298372
0.813	0.045376	5.305693
0.814	0.045470	5.313014
0.815	0.045565	5.320333
0.816	0.045669	5.327651
0.817	0.045763	5.334967
0.818	0.045857	5.342282
0.819	0.045950	5.349596
0.820	0.046044	5.356908
0.821	0.046147	5.364221
0.822	0.046240	5.371531
0.823	0.046333	5.378839
0.824	0.046436	5.386148
0.825	0.046528	5.393455
0.826	0.046630	5.400760
0.827	0.046722	5.408064
0.828	0.046824	5.415368
0.829	0.046926	5.422669
0.830	0.047017	5.429971
0.831	0.047119	5.437271
0.832	0.047210	5.444569
0.833	0.047310	5.451866
0.834	0.047411	5.459163
0.835	0.047512	5.466458
0.836	0.047612	5.473752
0.837	0.047712	5.481045
0.838	0.047812	5.488337
0.839	0.047901	5.495627
0.840	0.048001	5.502916
0.841	0.048100	5.510205
0.842	0.048199	5.517492
0.843	0.048308	5.524778
0.844	0.048406	5.532063
0.845	0.048505	5.539347
0.846	0.048603	5.546630
0.847	0.048701	5.553912
0.848	0.048799	5.561193
0.849	0.048896	5.568472
0.850	0.049004	5.575751
0.851	0.049101	5.583029
0.852	0.049208	5.590305
0.853	0.049304	5.597580
0.854	0.049411	5.604855
0.855	0.049507	5.612129
0.856	0.049613	5.619401
0.857	0.049718	5.626672
0.858	0.049814	5.633942
0.859	0.049919	5.641211
0.860	0.050015	5.648480
0.861	0.050120	5.655747
