0.889	0.128758	5.791028
0.890	0.128899	5.799120
0.891	0.129039	5.807210
0.892	0.129172	5.815297
0.893	0.129313	5.823380
0.894	0.129453	5.831461
0.895	0.129592	5.839538
0.896	0.129732	5.847613
0.897	0.129879	5.855684
0.898	0.130019	5.863754
0.899	0.130165	5.871819
0.900	0.130304	5.879882
